Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.0013314194356608688,0.010315252495190493,0.0009813799465749923,0.0001134636544538548,0.0003227052713911853,0.030546499721771234,0.00719054349849594,4.911705328058946e-05,0.00015281859517613658,0.9043950436823224,0.044601756645682326
0.0002883274721097857,0.03757858089565386,0.0010547300792180577,0.00034408789018381504,0.00010704675774819005,0.375216399883318,0.0902637655954042,2.751869659170534e-05,0.0011937811689323066,0.4501318871763788,0.04379387438446104
0.0005814600857257534,0.06517797039972696,0.003815907326192232,0.00020804315624600082,8.543704224887096e-05,0.01766798712506823,0.24326989099236507,5.670070124148874e-05,0.013829645995949316,0.40382142163627543,0.25148553553896064
0.003413332962655524,0.04894199719473593,0.017064078451690105,0.00024604694519253447,0.00046363602504599123,0.001399654738350803,0.6295055692047895,0.00040893116486412964,0.009701987633819402,0.011034118708398212,0.2778206469704578
5.980064337018426e-05,0.03146912871642439,0.03289902087479587,1.4777790331793285e-05,2.460664158086304e-05,0.001016538095987011,0.14350908062395173,2.7345976318808547e-05,0.584672824305093,0.006162399308202248,0.20014447702394392
0.0011089583913769258,3.075814490454686e-05,0.0006662083464791027,0.995109055967312,0.002376680884288998,8.088339526269508e-05,4.056302383922117e-05,0.00023517838309614585,3.3796592283314443e-06,0.0002579704892423546,9.03633149698582e-05
8.522049419865627e-05,0.00847136382613626,0.002894872629752751,1.1546505935994143e-05,3.3611482213262383e-05,0.005294057757171073,0.027271942517713147,1.2836371582128716e-05,0.009678020588078368,0.15467047987103125,0.7915760479561871
0.9177524918398954,0.0002648930254067679,0.0007230463803338814,0.03865569536809836,0.000977620963171782,0.0010136297449254233,0.0018995742272514189,0.0344183945160071,7.561864434375144e-05,0.003542524023030091,0.0006765112675358369
4.836735606648921e-05,0.09319519465624786,0.012447088055482121,5.779148163971634e-05,9.451753211167969e-05,0.0038657767106267562,0.21102568085313,2.6451407445909075e-05,0.03129639935413165,0.16771906760490485,0.48022366498821295
0.2793298462321487,0.003985768195384944,0.00032369897652773663,0.3524150115031961,0.32141270627153656,0.0013841426773081764,0.005374703630648403,0.006302030102736291,0.0005732950507047788,0.021941708649704735,0.006957088710103584
5.123666110044066e-06,0.006526503707479874,0.0003042480831329888,2.9843549230038725e-06,1.590586796893943e-05,0.00043779592503092007,0.013100815310354412,4.842991145379585e-06,0.8930465676096271,0.003969341913031143,0.08258587057119612
0.0014397137686580589,0.03396032976343666,0.0017673873382182573,0.0013255334270731894,0.00602105558479043,0.20411378938647634,0.08649244486978447,0.00016379011779667305,0.0004893681355622705,0.582601520760596,0.08162506684760758
0.00390231813583351,0.011630058846902634,0.002562535496956486,0.000494056466656934,0.000927143127146038,0.0718670494987552,0.0398594468688635,0.0002766368686596325,0.0004352680223152289,0.7450481677564998,0.12299731891141097
0.0016204329608789725,0.0003777130581989439,3.94174751781983e-05,0.00024214227459365455,2.4805044119545847e-05,0.00010358406727643592,0.00019097274576728763,0.9972774890927186,2.409801355271681e-05,6.345383028155942e-05,3.5891437434172075e-05
2.8744277945688554e-05,0.011929046172889044,0.0008758433603537033,5.954054982131917e-06,2.4920194026166443e-05,0.0011410323477629772,0.031670610394421435,1.3592762948869016e-05,0.7381801173334681,0.011534675444220332,0.20459546365698142
0.002861616756901524,0.00014914076239909432,4.338346479199221e-05,0.0003500457050044293,0.00023958247291791778,0.00015356766182728334,0.00010602786325857872,0.9958482643429755,3.5696040545750844e-05,0.000173511614923146,3.916331445475095e-05
0.00011512992396362625,0.025778231099396552,0.025638938470006162,2.255774451438423e-05,8.403007374128495e-05,0.0006953581587567828,0.0753071866449091,8.256460237197106e-05,0.46295103994289916,0.008113270156295312,0.4012116931831457
0.00013107644609536726,0.018983387687585177,0.0020448686366660506,3.253916599358457e-05,5.4163599282906146e-05,0.8019283674581493,0.07123066451648968,2.909780331362108e-05,0.0008486467931730385,0.061824906283205076,0.042892281610045845
0.008310729792149047,0.04038399022000134,0.012080468877018854,0.0002506341486741291,0.0003999959497887685,0.00838985082568642,0.4430394502527399,0.0009061655162708835,0.0009954590429435946,0.3997059891622546,0.08553726621247254
0.0024581762815422533,0.07474080217503702,0.011452167737089626,0.0006977035441911288,0.0008887512170978306,0.10962681939667605,0.17700703644118865,0.0011353671673822426,0.005841309875077299,0.5054235927541181,0.11072827341059978
0.00015584891500279208,0.019528980020528882,0.0010484756410631985,2.5738981402672033e-05,4.707429662335616e-05,0.004673341806005598,0.03915184399977249,2.0815708111257273e-05,0.08148801924972356,0.22700682444919387,0.6268530369325723
0.0005313821919623129,0.03277570872737424,0.006111350331975318,7.252866483872094e-05,0.0006761688762243534,0.20624751457230095,0.31657661622633665,5.4794749818390826e-05,0.00347625946862421,0.05715481028830088,0.376322865902244
0.0005736661241416501,0.136002922561305,0.06014183803939736,0.00010141000003090176,6.129655355054987e-05,0.0017690568303095307,0.4844536620345919,0.0004326915158281072,0.007545420297334492,0.017893474821648738,0.29102456122186166
1.7836253887983804e-05,0.05267026031801011,0.004012493614209972,4.173875671023407e-06,3.593775856747364e-05,0.00026255761003879125,0.024266197721745632,3.3798260522893133e-06,0.13730295100524761,0.0076431853197565245,0.7737810266968126
0.019713443705462335,0.01984306802229988,0.03657495442933226,0.0001879235925082082,0.00310550654157472,0.0018561079672136356,0.03708098014816278,0.00014277298666712948,0.0034155088631243682,0.026602515857773526,0.8514772178858813
0.0009705243735665791,0.023205973981827187,0.014019868557478683,0.0007155859259688778,0.002661073426952474,0.012550087520606594,0.3197415781013064,0.00014281654900214768,0.0016404359632095676,0.2934876725968999,0.3308643830031815
0.0003528813465302719,0.05442200945626571,0.01338737353399744,0.00012244208195543235,9.569268557399417e-05,0.012016480666772779,0.22688925881852248,0.00021584051104042018,0.004576573728206148,0.5604696830496368,0.12745176412149845
0.0001857434370566669,0.006379436677360092,0.0030401852222891315,0.0004897025634560992,0.00024344888704425603,0.9049673188069234,0.02417018114329812,0.00012103743374935486,7.682622456372673e-05,0.04773411026795125,0.012592009336307932
0.0003177474594766503,0.04893865993760794,0.03761648839987216,0.00018893804102643503,0.0009707713480470382,0.0021375422561793252,0.2825689024848157,5.183327049789191e-05,0.0020871443891591858,0.055541336763949935,0.5695806356493677
1.145507571378516e-05,0.009347686080326153,0.002381201620778317,1.5469377199567168e-05,4.000851640315192e-06,0.9477549508121161,0.017001026949486645,1.067134606828668e-05,0.0002106135392462859,0.017671410781219952,0.005591513566204666
0.0005019521271725653,0.07349677652440885,0.03995270155034281,0.0001578868835405205,0.00013315590076438117,0.02293765019481573,0.773085699729796,0.002472212824585238,0.0005402178616893893,0.06742907128976713,0.019292675113117358
0.13211733509411364,0.0018370920978391196,0.00030103458049612756,0.047569535115264246,0.7974183852152088,0.0004602178028089083,0.0009107487519246266,0.0003114649712242658,0.0002380945787148455,0.009792874117688725,0.009043217674716806
2.5553248837312383e-05,0.053772882066719374,0.005635671229125553,6.62552207539393e-06,2.3111882878816533e-05,0.0003435969320705651,0.05367716191668986,5.5376954991782465e-06,0.05022674866638376,0.01740217835078662,0.8188809324889335
0.0007428731436057064,0.018817391278132953,0.01776698291266265,0.0012600215143112057,0.0003484555502219807,0.8660290784025919,0.019176588003756174,0.00020896026527272464,0.0002417049118208254,0.06617542385592257,0.0092325201617012
8.15086658674584e-05,0.019168471517582365,0.09267437447814264,2.5430447704696696e-05,8.876606898869436e-06,0.0006398806495307544,0.10815100112855121,4.902723306783359e-05,0.0953629137843969,0.0024141948291766563,0.6814243206590807
1.3917652300549297e-06,0.002029319846039405,4.9064146258420356e-05,1.148353654401523e-06,3.325007153945081e-06,4.695229717822865e-05,0.00218561599873556,1.4982281395792894e-06,0.9498418510637423,0.001755895674127992,0.04408393761974007
0.00686072293997979,0.005587139033611734,0.0016171762043611705,0.0006989899491211044,0.0028721045780938,0.03207506859520776,0.020283395042649963,0.00027575406489218393,0.001982686950552927,0.9042860306794877,0.023460931962042034
8.418145972842544e-06,0.02293468918344312,0.0009107067135417371,2.2189816745655835e-06,1.456344648164408e-05,0.0001858383517726851,0.01575423787038174,3.583546704086638e-06,0.14786875631754987,0.0045748180107185385,0.8077421694317591
6.435289711373849e-05,0.0006014584539508285,0.0004015121904840341,1.1286309872678944e-05,7.19901653953001e-06,0.01159618587603693,0.0071375810758265,1.7280764030453407e-05,8.272358368323377e-05,0.9750120528204957,0.005068367011966138
2.4887928673283114e-05,0.0044569029664022295,6.0671223353537226e-05,6.504023380310984e-06,3.098887857796111e-05,0.5302217039980879,0.0077130238200656355,4.121140207239738e-06,0.0011457463146949773,0.44116462012271007,0.015170829583846841
2.1781975962324347e-05,0.022989611235727004,0.0033826540714542355,8.000366464280343e-06,8.916279436766534e-05,0.0018577691868379865,0.04172394347688819,4.262643087025043e-06,0.04297759293626967,0.0499818171428389,0.8369634041701027
0.00014783537842394729,0.029580667023498246,0.006414455608270534,5.011499139808904e-05,0.0001408455788503116,0.0039816202587981825,0.6343158301231323,5.634196172825219e-05,0.0035206605071896394,0.0331650420483317,0.2886265865203788
0.0018802850393436757,0.024425605054045205,0.006589277682400137,0.00029918877484504694,0.002079649811572365,0.0026080433512138605,0.057884187245839706,3.987304111147059e-05,0.0023616409630520924,0.016799460604035574,0.8850327884325409
0.011682287070359565,0.0009990171472487796,0.0001158665094606106,0.008436900128394218,0.8451946062400114,0.0010393581221020247,0.0014335723649069776,0.0002644647177705251,0.00021439874072593328,0.11925409087279706,0.01136543808622265
0.00012389650618745173,0.011523617716630087,0.0036004019062407552,6.0681187034794896e-05,5.702727924853164e-06,0.001192880590613007,0.9715867581015909,0.00039986288940568816,0.0017312868355990978,0.003181627524286336,0.006593284014487175
0.003925717558624907,0.2613068327440712,0.049216838624191975,0.0005904403411059786,0.00043925266239055755,0.107276562151977,0.2188570959354559,0.00026629514770356677,0.01230325981554265,0.12007626446124149,0.22574144055769485
0.00015375086354172152,0.12764587145082304,0.006109159666655607,7.949865602662913e-05,0.000139547840227707,0.004502061384218185,0.5291099809279888,4.2659346160633916e-05,0.005782291433419115,0.05030673003889687,0.27612844839204154
0.17742710272868775,0.004045009421721501,0.01775274424769122,0.008686290256272433,0.3499103992993625,0.0015695020771145842,0.004637901839350643,0.0003297529664678691,0.0010151578818595782,0.006316739760996762,0.4283093995204751
8.659947451732271e-05,0.005065084021333015,0.9574923605152373,0.0009198260205965488,9.04863228601648e-05,0.0005201590148584789,0.014696796686049698,7.941797436316475e-05,3.710377329213643e-05,0.0025665777178864296,0.018445588479005678
0.00041903545732316984,0.05154979868314468,0.0033063282612309196,7.678009063028395e-05,0.00035368803127397983,0.0184569736985765,0.16322854521682853,0.00010390034114081,0.0023237523671315085,0.5395027982187711,0.22067839963394859
8.041101608834031e-05,0.008201998178472432,0.0116565867242837,4.890335917802548e-06,1.590168048365548e-05,0.0006125350275586374,0.010904978033219066,2.0535052630334473e-05,0.11705589892206807,0.004062999239681778,0.8473832657895962
3.489502341815233e-05,0.023545793175318883,0.0011697473787389784,2.5161711858529668e-05,9.115321756937815e-06,0.8446111116923228,0.07772832512465147,1.1185778878411703e-05,0.0003352911516570444,0.04149410145150461,0.01103527218989417
0.005182872279501649,0.0003114020382406674,0.0003308425014414128,0.002664930107870356,0.0003294074114281411,0.00010116711814751199,0.0003190203473457365,0.9904426286038323,3.4928000334873766e-05,0.00017024554836369242,0.0001125560434935849
6.724830862773933e-06,0.0020984962922762375,0.0016164556744161435,1.851118345570811e-06,1.9123267279743504e-06,8.310881052038553e-05,0.007604760085346198,4.5733140399012385e-06,0.8992236957099277,0.00033356287155763734,0.08902485896597961
0.00011920260973370366,0.12905889050873903,0.007813116337180943,9.787703268201576e-05,9.292709074547488e-06,0.0022385952113480947,0.8446007373458515,0.001377946517913758,0.0032473837411250255,0.005671885767853073,0.00576507221849851
0.313003849535932,0.0012718789605072208,0.013215122969681135,0.1558254648530807,0.0037575932313480805,0.0021138316017000024,0.006666748225179458,0.48723116565374097,0.00027929430423890206,0.010356581078671523,0.006278469585920117
0.003200859302637867,0.0001460816710588393,8.500198337076556e-05,0.00043548324765918224,0.0001262789113770195,8.519126723691702e-05,0.00041307924847697663,0.9951462657653815,7.346304499900291e-05,0.0001941512115226581,9.414434627920968e-05
0.0001511165640973293,0.02067690114622998,0.0013538543139500335,9.634755446331205e-05,0.00047179314278554313,0.01315188742758588,0.09383621254168718,5.897302802779728e-05,0.0017128878552710345,0.7418169252929908,0.12667310113291122
0.002625588598380499,0.031160578644893747,0.5692781137518074,0.0029550510359891563,0.0001357474500267328,0.033215474554292704,0.1296059477196778,0.00028014918748817005,0.004656511432651456,0.01653416807363461,0.20955266955115773
0.00024365049912003167,0.06751399685296595,0.106006347407747,7.3196456921488e-05,7.470015958317877e-05,0.001976284507024591,0.07119265835711053,2.820429298396628e-05,0.0033090337482411525,0.02928952709927406,0.7202924006190281
0.00035588615303069237,0.0010818080088203137,0.9893397673504757,0.00034572423539851996,0.00025407037226391903,0.0006071181844821694,0.0033736464155004154,0.00039208722725584175,1.438880192619271e-05,0.001940166077649073,0.0022953371731973113
0.0019150899822745582,0.06769429078230711,0.07644308938683174,0.00018423660795765156,0.00014123508605504742,0.013753908943511256,0.2637678168639538,8.59660829755278e-05,0.0008769348809293318,0.47210832706512157,0.10302910431808245
1.5980533998364546e-06,0.0018157742892793178,7.659105487885875e-05,7.638492594328351e-07,1.3081374365962497e-06,7.208319518901997e-06,0.0015249097653422356,3.0628571477466778e-06,0.9704042342010769,3.471936413041751e-05,0.026129830108529463
0.00019242357751460422,0.02822956794363822,0.005536707104100846,2.3659518755157674e-05,0.0001424831940296663,0.0002810868684394212,0.6909986250128606,5.4704225241079663e-05,0.0009063829993391695,0.055233433517830464,0.21840092603825095
3.960602157856064e-06,0.0010428174076860005,6.276830339985725e-06,6.0401590891245184e-06,1.4971551498200289e-05,0.980987567423404,0.0011449346433921649,1.137115544306865e-06,3.8398636237825026e-05,0.01593377288065015,0.0008201227500004794
7.044852892803933e-05,0.138955079908516,0.0006751442645051148,3.4068003393664425e-05,9.461348372135871e-05,0.012886532163460812,0.37270499242588045,4.10002069110395e-05,0.04535922737663098,0.20421178494724518,0.22496710869080735
0.0006872309829509059,0.06661763491209534,0.2792534191278188,0.0006028708851669173,0.0015487225895894938,0.0010212223940167606,0.062425471158324586,4.5572637971374524e-05,0.0004666650243984421,0.010083928819847494,0.57724726146782
9.90937142784922e-05,0.029059548483486835,0.0035635711991960878,6.224433965710799e-06,7.625277853035587e-06,0.0002457854734005774,0.1490715050090544,1.8307165845513256e-05,0.49470584455152544,0.001421877222950212,0.32180061746844363
4.123747957134693e-05,0.04073228198121933,0.0014192420197371948,4.338236126006399e-06,1.1503525788356431e-05,7.78502757412862e-05,0.08567922319162463,1.6433012107480058e-05,0.1538778280176945,0.0016611981242101081,0.7164788641361798
0.012370449683179035,0.001718145661035424,0.00016818819842524,0.005102755363609542,0.7962040721536467,0.0009030118090348873,0.0018603348567738701,0.00018783398764840782,0.00024265055770562898,0.1664142055640113,0.014828352164929878
0.0001378497137687114,0.014214403822351679,0.004769139773790433,2.3375794576348496e-05,1.7579843367375843e-05,0.009810822275199988,0.3913597789829519,0.00014739458932133882,0.007158779079437337,0.4321047600602077,0.14025611606502716
0.007546685897484736,0.0007141818758572605,0.0002722846194870393,0.0028388797208515493,0.001022352459959436,0.0011175353719365098,0.0004752544033206492,0.9850814513198387,9.572910041381923e-05,0.000664617177084266,0.00017102805376573567
8.722213330052638e-05,0.06386958940166632,0.03741143042892182,5.744588051146853e-05,3.073982334397354e-05,0.14232543165003364,0.04419605649602926,4.8473071244565526e-05,0.22680326342440368,0.01454462223604565,0.47062572545449916
6.137597572235606e-05,0.04679695960175086,0.006408191148123507,8.613641639274436e-06,2.9440772461323594e-05,0.00011637767375367414,0.3717682050933827,1.691353545937531e-05,0.014797122786786389,0.0017225970598424545,0.5582742027110781
0.00022974839494331137,0.07250251069431853,0.048513646675191285,6.690373618224518e-05,7.409735182236919e-05,0.0004121933278260021,0.10564265398380675,4.872804933846901e-05,0.12306068209104419,0.004654807660959588,0.6447940280345672
1.3133166426435991e-05,0.004155309231874553,0.0002762088073425161,3.9876454816610625e-06,6.036026639520379e-06,8.144918538936347e-05,0.008775099505525663,1.3553702013392996e-05,0.9013473011617241,0.0007072070224050633,0.08462071454517767
4.888942171475819e-05,0.13825730615767534,0.004967923611439652,1.5147625641167914e-05,7.167578151056122e-05,0.0025332788604464037,0.10403148177484223,1.8904257300598095e-05,0.11244823724196051,0.03377479185704188,0.6038323634104269
4.2227082833931596e-05,0.08169118186033426,0.34868071372521864,5.994887328930883e-05,5.151667966947917e-05,0.008021185096317152,0.2574940560260304,4.2419002076789405e-05,0.0018345514182111357,0.1064821423065603,0.19560005792945867
0.0011699387831039332,0.08144379946949969,0.0029497078793951723,0.00016580572384844921,0.0004638129419191068,0.0006593909412718362,0.5019271084209398,0.0001000342235977455,0.00657147544194013,0.0035709613880355096,0.4009779647864485
6.690183545395958e-05,0.07518084944766522,0.29933502977808046,5.2990266088985304e-05,2.810910209136963e-05,0.003987179479426949,0.21366002433311312,4.5987956316023304e-05,0.06139321109495314,0.013971949600637116,0.33227776710617374
0.0006895819406332504,0.04962599412006461,0.16221576343815136,0.00011656010348412541,2.943229128037181e-05,0.010458845585356404,0.47882214724506655,0.00026161967100957824,0.04187418671547524,0.00394012732472232,0.2519657415647562
0.0001326278066607354,0.27436892547515535,0.021924480728811757,3.5961245148303835e-05,5.3092045286140546e-05,0.0013379289807664324,0.15783177007292262,5.7348030437342426e-05,0.17580193590066992,0.0281467765745278,0.34030915313961363
0.15368946777646966,0.002181157016059215,0.0009122297228036598,0.6098451577222243,0.14854968617254596,0.0022183817981020547,0.002807442906630505,0.011107630128844094,0.0002958906868337278,0.05628526769842688,0.012107688371060032
2.541828581438675e-05,0.04626532732275461,0.002432066535912082,1.128877370149437e-05,3.157957641599984e-05,0.0014999191946368597,0.02855309060480466,5.189189671718223e-06,0.4661336896957647,0.004384711947542455,0.4506577188729812
0.00017115393668893362,0.030684915515125758,0.01012924907139713,2.3045275944816683e-05,4.2301899071258916e-05,0.0012400050470187532,0.5685372246428632,1.527214948653456e-05,0.0023277901911597215,0.015381417945428051,0.3714476243258159
0.0001343306537889717,0.048473546222168595,0.13178247971305374,1.7098251331818982e-05,1.3775618098566158e-05,0.0009055429178673276,0.08788132047420691,4.784644679910133e-05,0.09059770668854827,0.006506888329701062,0.6336394646844357
0.00027832109263110395,0.20007706696428668,0.04928929364344741,5.93525914093224e-05,0.00013077533234058305,0.01786228195491071,0.3092503257092913,2.7604818560581637e-05,0.006784315219211473,0.20181782321080727,0.2144228394631035
0.0006505358856620308,0.4664970439046168,0.010909732312272023,0.00023690977213639035,0.00028868411841938925,0.015596047493911783,0.08357348819742966,0.00074049547458358,0.0033595871454750207,0.21312021631392614,0.20502725938156727
1.427249677707222e-06,0.00047073460445457704,6.979512875702321e-05,6.746635816711479e-07,7.073860207066852e-07,5.5104963047172965e-06,0.0008400199325242723,1.165280059373501e-06,0.9803706801383737,2.124563704153871e-05,0.01821803948320468
0.00010828074633399382,0.0072798869377460875,0.09653597123728128,0.00014757958650194405,6.0897369576819265e-05,0.17243657425333078,0.03372554332982584,0.00035356493766670617,0.0008534582229823114,0.2359056169460028,0.4525926264327514
0.00313686681241428,0.12649788004982176,0.08794076511230882,0.00023836169100159641,0.0007779225623745976,0.0479769204193026,0.4848288116727027,0.0032000709056682034,0.017097009599091408,0.06491975965495876,0.16338563152035535
0.0002547575316157258,0.2285950589152998,0.11152792827724674,0.00013424128682326325,2.3589803660201346e-05,0.006408818789265038,0.4804836683720908,0.0010039925646315993,0.07252891134449195,0.02190393486369618,0.07713509825117884
0.0009745094136135796,0.046406053631561237,0.20697124203477796,0.00027480117824347535,0.00024165421905191398,0.0018509363335287307,0.06648394772602721,0.0002957767423366054,0.009491655420559282,0.00549834432400211,0.6615110789762979
1.6146809486369924e-05,0.003294454581874634,0.0028452829487019943,4.141951689013704e-06,7.320762529024574e-06,0.00016889453567471132,0.006260200738929802,4.700768556376463e-06,0.8543712213214485,0.0008168731155188658,0.1322107624655907
4.261495897206818e-05,0.018366967258847917,0.0010132142192073293,1.314945243707578e-05,0.00030777179223094304,0.002189482947594942,0.03130123733993591,9.206284440881628e-06,0.01683825445990713,0.04630148862146325,0.8836166126649625
0.0026207502798692166,0.00043217552929400877,5.821789342098923e-05,0.0007396118424323506,2.39997083923092e-05,0.0001230695436636344,0.00036273972972198764,0.9953743276906397,9.786242484789938e-05,7.757069008682387e-05,8.967466763100633e-05
0.015098849502649843,0.0011662762855777688,0.010047449206889223,0.9385645645096526,0.001111870714175066,0.005889164862711121,0.007268989175648745,0.001143493557778536,8.742759180532588e-05,0.008905403295005443,0.010716511298106158
2.125685131418245e-05,0.04679479275263177,0.023012850731951407,5.722168344799499e-06,5.991047870635851e-06,0.0017034443385135043,0.05464960846005777,5.5136426484683336e-06,0.6784023785221666,0.004553619728425484,0.19084482175607542
0.0002148383893802135,0.007840688320511848,0.030786571305253176,9.483152792264112e-05,4.2024599780372804e-05,0.009347587165725505,0.13675323312735482,0.000132024131178413,0.001513179511096041,0.42100688996550284,0.3922681319562941
